file,block,tokens,subject,duration,nSFD,nFFD,nGD,nTT,PrF,Pr1,Pr2,PrS,length,wpm
12,3,,135,15759,,83.43095238095238,83.78152709359605,165.2580459770115,0.90625,0.3125,0.59375,0.09375,32,121.83514182371978
12,4,,135,18663,,79.66762879064672,79.80458531238584,210.51268420411643,0.92,0.12,0.8,0.08,25,80.37293039704227
12,6,,135,13992,,74.1224992955762,74.1224992955762,132.28969662815817,0.8666666666666667,0.26666666666666666,0.6,0.13333333333333333,30,128.64493996569468
11,3,,136,8431,,82.29074074074074,83.32248677248678,146.21269841269842,0.5833333333333334,0.19444444444444445,0.3888888888888889,0.4166666666666667,36,256.1973668603962
11,2,,136,6852,,58.091005291005295,58.091005291005295,92.55820105820106,0.5625,0.28125,0.28125,0.4375,32,280.21015761821366
11,1,,136,781,,60.166666666666664,60.166666666666664,81.02380952380952,1.0,0.5,0.5,0.0,2,153.64916773367477
11,4,,136,5038,,79.23639455782313,79.23639455782313,114.46343537414967,0.5,0.21428571428571427,0.2857142857142857,0.5,28,333.46566097657796
11,5,,136,12411,,73.62257142857142,74.4282857142857,119.55304761904763,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,30,145.032632342277
11,7,,136,6260,,48.71848370927319,50.18715538847118,85.23796992481202,0.5277777777777778,0.2222222222222222,0.3055555555555556,0.4722222222222222,36,345.0479233226837
12,3,,136,9234,,44.16362433862434,44.16362433862434,113.16005291005293,0.65625,0.15625,0.5,0.34375,32,207.9272254710851
12,2,,136,3694,,43.3025641025641,47.26666666666666,66.62051282051283,0.43333333333333335,0.26666666666666666,0.16666666666666666,0.5666666666666667,30,487.27666486193834
12,4,,136,10283,,51.210933123249305,51.210933123249305,120.66252626050421,0.64,0.2,0.44,0.36,25,145.8718272877565
12,5,,136,3975,,29.459642857142853,31.764642857142853,62.19011904761904,0.4,0.08,0.32,0.6,25,377.3584905660377
12,6,,136,3750,,37.3749835634451,37.3749835634451,65.25157790927022,0.43333333333333335,0.26666666666666666,0.16666666666666666,0.5666666666666667,30,480.0
11,2,,137,17547,,62.979089026915105,66.32691511387164,202.23209109730848,0.71875,0.0625,0.65625,0.28125,32,109.42041374593947
11,3,,137,9746,,55.738425925925924,56.2300925925926,117.83981481481482,0.6666666666666666,0.2777777777777778,0.3888888888888889,0.3333333333333333,36,221.62938641493946
11,4,,137,5409,,58.70763888888889,58.70763888888889,85.58045634920634,0.5714285714285714,0.25,0.32142857142857145,0.42857142857142855,28,310.5934553521908
11,5,,137,6026,,48.777651515151504,48.777651515151504,62.50925324675325,0.7333333333333333,0.5,0.23333333333333334,0.26666666666666666,30,298.70560902754727
11,6,,137,10865,,42.59417077175697,43.2803776683087,99.68899835796387,0.8285714285714286,0.22857142857142856,0.6,0.17142857142857143,35,193.28117809479983
11,7,,137,9473,,52.39056437389771,53.42760141093475,105.59457671957671,0.75,0.2777777777777778,0.4722222222222222,0.25,36,228.01646785601181
11,1,,137,952,,57.61904761904762,57.61904761904762,113.33333333333333,1.0,0.0,1.0,0.0,2,126.05042016806723
12,2,,137,6093,,44.77003968253968,45.470039682539685,84.13298611111111,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.4666666666666667,30,295.4209748892171
12,1,,137,525,,23.357142857142858,23.357142857142858,55.60714285714286,0.5,0.25,0.25,0.5,4,457.1428571428571
12,3,,137,6422,,45.706283068783065,45.706283068783065,87.4496693121693,0.5625,0.25,0.3125,0.4375,32,298.9722827779508
12,4,,137,10161,,51.961971455248765,54.52444311057756,131.3933973589436,0.84,0.2,0.64,0.16,25,147.62326542663124
12,5,,137,5582,,35.642923280423275,37.08736772486773,67.02301587301588,0.72,0.32,0.4,0.28,25,268.72088857040484
12,6,,137,7559,,38.61293650793651,40.202936507936506,92.00221306471306,0.6666666666666666,0.2,0.4666666666666667,0.3333333333333333,30,238.1267363407858
12,7,,137,7599,,43.545428571428566,47.20390476190476,89.55457142857144,0.7575757575757576,0.3333333333333333,0.42424242424242425,0.24242424242424243,33,260.56060007895775
11,3,,138,11588,,77.7275720164609,79.46831275720163,139.96296296296293,0.75,0.3333333333333333,0.4166666666666667,0.25,36,186.39972385226096
11,2,,138,16542,,72.81798941798941,74.02786596119928,176.72416225749555,0.84375,0.15625,0.6875,0.15625,32,116.06819006166121
11,1,,138,335,47.857142857142854,47.857142857142854,47.857142857142854,47.857142857142854,0.5,0.5,0.0,0.5,2,358.2089552238806
11,4,,138,6874,,63.931250000000006,63.931250000000006,113.3078621031746,0.5714285714285714,0.21428571428571427,0.35714285714285715,0.42857142857142855,28,244.39918533604887
11,5,,138,11900,,63.219857142857144,66.04652380952382,116.1622380952381,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,30,151.26050420168067
11,6,,138,10577,,60.5141975308642,61.99074074074074,104.8641975308642,0.7714285714285715,0.3142857142857143,0.45714285714285713,0.22857142857142856,35,198.54401058901388
11,7,,138,8287,,63.19919047619048,64.93919047619048,96.6025238095238,0.6944444444444444,0.4166666666666667,0.2777777777777778,0.3055555555555556,36,260.64920960540604
12,3,,138,12208,,60.505465367965364,60.505465367965364,162.43382034632035,0.6875,0.25,0.4375,0.3125,32,157.27391874180864
12,2,,138,16171,,50.15324361628709,50.89237405106971,146.51304347826084,0.7666666666666667,0.1,0.6666666666666666,0.23333333333333334,30,111.31037041617712
12,4,,138,8749,,69.41009103641457,69.41009103641457,105.5358893557423,0.8,0.36,0.44,0.2,25,171.4481655046291
12,5,,138,6564,,52.755908289241624,53.11701940035274,66.72508818342152,0.72,0.52,0.2,0.28,25,228.51919561243142
12,6,,138,10607,,73.27574277574278,73.27574277574278,119.95495522995522,0.8,0.3333333333333333,0.4666666666666667,0.2,30,169.69925520882438
12,7,,138,12236,,79.87638888888888,80.28408119658118,144.317094017094,0.7878787878787878,0.3333333333333333,0.45454545454545453,0.21212121212121213,33,161.81758744687806
11,2,,139,15208,,82.74688013136289,84.01814449917899,153.01814449917896,0.90625,0.1875,0.71875,0.09375,32,126.2493424513414
11,3,,139,12319,,60.28769841269842,61.3281746031746,130.07559523809525,0.7777777777777778,0.25,0.5277777777777778,0.2222222222222222,36,175.33890737884568
11,4,,139,10096,,57.49793650793653,58.097936507936524,131.7875992063492,0.7142857142857143,0.17857142857142858,0.5357142857142857,0.2857142857142857,28,166.4025356576862
11,5,,139,11023,,69.53081501831501,69.84400183150183,112.98841575091575,0.8666666666666667,0.43333333333333335,0.43333333333333335,0.13333333333333333,30,163.29492878526716
11,6,,139,7558,,51.37087912087913,51.37087912087913,71.54221611721611,0.7428571428571429,0.4857142857142857,0.2571428571428571,0.2571428571428571,35,277.8512834083091
11,7,,139,8128,,76.4576923076923,76.4576923076923,92.8846153846154,0.7222222222222222,0.5277777777777778,0.19444444444444445,0.2777777777777778,36,265.748031496063
12,2,,139,14087,,59.34672619047618,59.34672619047618,126.75859788359787,0.8,0.3,0.5,0.2,30,127.77738340313763
12,1,,139,857,,52.36507936507937,52.36507936507937,62.22222222222223,0.75,0.5,0.25,0.25,4,280.04667444574096
12,3,,139,9848,,73.00935127674258,73.00935127674258,126.22022084195997,0.71875,0.375,0.34375,0.28125,32,194.9634443541836
12,4,,139,10822,,63.33483504512916,63.33483504512916,138.11669779022722,0.72,0.24,0.48,0.28,25,138.60654222879322
12,5,,139,8104,,49.95019841269841,50.245198412698414,73.24996031746034,0.8,0.44,0.36,0.2,25,185.0937808489635
12,6,,139,10826,,52.029108669108666,53.13577533577534,93.45793406593405,0.8333333333333334,0.26666666666666666,0.5666666666666667,0.16666666666666666,30,166.2663957140218
12,7,,139,10568,,75.14267526455028,77.43364748677249,116.42600859788361,0.7272727272727273,0.3333333333333333,0.3939393939393939,0.2727272727272727,33,187.35806207418622
11,2,,140,15873,,61.82775041050902,61.82775041050902,165.4204433497537,0.90625,0.25,0.65625,0.09375,32,120.96012096012096
11,1,,140,434,,19.571428571428573,19.571428571428573,62.0,0.5,0.0,0.5,0.5,2,276.4976958525346
11,3,,140,9420,,63.75177777777779,66.76577777777779,119.53444444444445,0.6944444444444444,0.1388888888888889,0.5555555555555556,0.3055555555555556,36,229.29936305732485
11,4,,140,7332,,45.53351190476191,45.94065476190476,88.77753968253968,0.7142857142857143,0.25,0.4642857142857143,0.2857142857142857,28,229.13256955810147
11,5,,140,8826,,47.41589635854342,50.65119047619048,102.18809523809523,0.5666666666666667,0.13333333333333333,0.43333333333333335,0.43333333333333335,30,203.94289598912303
11,6,,140,11396,,58.59696223316912,58.59696223316912,111.00665024630541,0.8285714285714286,0.2857142857142857,0.5428571428571428,0.17142857142857143,35,184.27518427518427
11,7,,140,9018,,55.900044091710754,59.135493827160495,92.7675925925926,0.75,0.3055555555555556,0.4444444444444444,0.25,36,239.5209580838323
12,2,,140,10615,,52.93123809523809,52.93123809523809,95.46492063492063,0.8333333333333334,0.36666666666666664,0.4666666666666667,0.16666666666666666,30,169.57136128120584
12,3,,140,6800,,55.73205467372134,58.02173721340388,109.91997354497353,0.5625,0.21875,0.34375,0.4375,32,282.3529411764706
12,4,,140,12708,,58.51462184873949,60.67831232492996,165.32668767507005,0.8,0.16,0.64,0.2,25,118.03588290840416
12,5,,140,6976,,33.91892361111111,38.01788194444444,111.171875,0.64,0.04,0.6,0.36,25,215.02293577981652
12,6,,140,6510,,45.53207502374169,45.53207502374169,76.2753425586759,0.6,0.23333333333333334,0.36666666666666664,0.4,30,276.4976958525346
12,7,,140,9540,,70.6983082706767,70.6983082706767,153.946992481203,0.5757575757575758,0.12121212121212122,0.45454545454545453,0.42424242424242425,33,207.54716981132077
11,2,,141,15908,,54.718827160493824,54.718827160493824,151.6926807760141,0.84375,0.21875,0.625,0.15625,32,120.6939904450591
11,3,,141,16489,,79.57701149425287,79.57701149425287,173.2574712643678,0.8055555555555556,0.1388888888888889,0.6666666666666666,0.19444444444444445,36,130.99642185699557
11,4,,141,6065,,50.20574352548037,50.20574352548037,75.16992481203006,0.6785714285714286,0.42857142857142855,0.25,0.32142857142857145,28,276.99917559769165
11,5,,141,5510,,59.157957393483706,59.157957393483706,71.69461152882207,0.6333333333333333,0.4,0.23333333333333334,0.36666666666666664,30,326.6787658802178
11,6,,141,6431,,56.18224206349206,56.8655753968254,74.51140873015873,0.6857142857142857,0.42857142857142855,0.2571428571428571,0.3142857142857143,35,326.54330586222983
11,7,,141,16016,,78.86446886446888,80.64652014652015,178.46822344322345,0.7222222222222222,0.19444444444444445,0.5277777777777778,0.2777777777777778,36,134.86513486513488
12,3,,141,7799,,61.9655624568668,61.9655624568668,98.04164941338855,0.71875,0.4375,0.28125,0.28125,32,246.1854083856905
12,2,,141,15701,,50.22463492063492,51.874158730158726,133.90568253968254,0.8333333333333334,0.2,0.6333333333333333,0.16666666666666666,30,114.64237946627603
12,1,,141,1282,,47.910714285714285,47.910714285714285,121.67857142857143,0.5,0.0,0.5,0.5,4,187.20748829953197
12,4,,141,11007,,79.83265406162465,79.83265406162465,130.60509803921568,0.8,0.28,0.52,0.2,25,136.2769146906514
12,5,,141,7789,,41.62752525252525,41.62752525252525,68.86385281385282,0.88,0.52,0.36,0.12,25,192.57927846963668
12,6,,141,9590,,47.42529596007857,48.06660030790466,86.46428836863618,0.7666666666666667,0.3,0.4666666666666667,0.23333333333333334,30,187.69551616266946
12,7,,141,8942,,66.24739010989012,66.24739010989012,105.04766483516482,0.7878787878787878,0.30303030303030304,0.48484848484848486,0.21212121212121213,33,221.42697383135763
11,2,,142,12645,,71.41701940035273,71.41701940035273,146.5052028218695,0.84375,0.1875,0.65625,0.15625,32,151.83867141162514
11,1,,142,413,,10.0,10.0,59.0,0.5,0.0,0.5,0.5,2,290.55690072639226
11,3,,142,14127,,62.53310185185185,62.53310185185185,142.15671296296296,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.3333333333333333,36,152.89870460819705
11,4,,142,9582,,84.25436507936507,87.26626984126983,122.24835317460318,0.7142857142857143,0.32142857142857145,0.39285714285714285,0.2857142857142857,28,175.32874139010644
11,5,,142,7383,,41.358163265306125,41.358163265306125,78.16655328798186,0.7,0.23333333333333334,0.4666666666666667,0.3,30,243.80333197887037
11,7,,142,5580,,36.59090909090909,38.89393939393939,139.34090909090912,0.3055555555555556,0.1388888888888889,0.16666666666666666,0.6944444444444444,36,387.09677419354836
12,2,,142,16161,,48.14447496947498,50.54255189255189,135.79664224664225,0.8666666666666667,0.13333333333333333,0.7333333333333333,0.13333333333333333,30,111.37924633376646
12,1,,142,582,,9.142857142857142,9.142857142857142,83.14285714285714,0.25,0.0,0.25,0.75,4,412.37113402061857
12,3,,142,19025,,55.026587301587305,57.835615079365084,214.5505125661376,0.75,0.03125,0.71875,0.25,32,100.9198423127464
12,4,,142,8186,,57.779081632653075,63.74336734693879,111.23968587434975,0.56,0.12,0.44,0.44,25,183.2396774981676
12,5,,142,6099,,54.62103174603174,54.62103174603174,78.85468253968254,0.6,0.36,0.24,0.4,25,245.94195769798324
12,6,,142,10347,,57.42476190476191,57.86761904761905,129.11738095238096,0.6666666666666666,0.23333333333333334,0.43333333333333335,0.3333333333333333,30,173.96346767178895
12,7,,142,10639,,51.39120082815735,54.195548654244305,113.41992753623188,0.696969696969697,0.2727272727272727,0.42424242424242425,0.30303030303030304,33,186.10771689068523
11,2,,143,16261,,75.58514109347443,76.22217813051147,164.43161375661373,0.84375,0.21875,0.625,0.15625,32,118.07391919316156
11,1,,143,687,,58.14285714285714,58.14285714285714,68.78571428571428,1.0,0.5,0.5,0.0,2,174.67248908296943
11,3,,143,8777,,60.552777777777784,62.95277777777778,79.01555555555555,0.8333333333333334,0.4722222222222222,0.3611111111111111,0.16666666666666666,36,246.09775549732257
11,4,,143,12794,,50.52233560090702,50.52233560090702,125.121164021164,0.75,0.21428571428571427,0.5357142857142857,0.25,28,131.311552290136
11,5,,143,6815,,61.0593984962406,61.7812030075188,86.45908521303258,0.6333333333333333,0.3,0.3333333333333333,0.36666666666666664,30,264.1232575201761
11,6,,143,5885,,56.21916099773243,56.21916099773243,75.5326530612245,0.6,0.42857142857142855,0.17142857142857143,0.4,35,356.83942225998305
11,7,,143,6770,,61.39244047619047,63.08827380952381,94.11505952380952,0.5555555555555556,0.3055555555555556,0.25,0.4444444444444444,36,319.0546528803545
12,1,,143,759,,46.06746031746032,46.06746031746032,61.40079365079365,0.75,0.5,0.25,0.25,4,316.20553359683794
12,2,,143,16950,,55.23814997263274,55.78987411056377,141.75815544608648,0.9666666666666667,0.2,0.7666666666666667,0.03333333333333333,30,106.19469026548673
12,3,,143,13450,,59.901236263736266,60.62239010989011,145.65819597069597,0.8125,0.21875,0.59375,0.1875,32,142.75092936802974
12,4,,143,10880,,58.11289252543123,58.11289252543123,129.52082411912136,0.76,0.28,0.48,0.24,25,137.86764705882354
12,5,,143,8971,,44.95622294372295,46.12072510822511,78.87813852813852,0.88,0.32,0.56,0.12,25,167.20543975030654
12,6,,143,7637,,52.4417699821546,52.719547759932375,69.5204822954823,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333,30,235.69464449391123
12,7,,143,8223,,65.9379298941799,65.9379298941799,85.51650132275132,0.7272727272727273,0.5151515151515151,0.21212121212121213,0.2727272727272727,33,240.78803356439255
11,2,,144,26967,,101.13484432234434,102.49061355311356,288.77770146520146,0.8125,0.25,0.5625,0.1875,32,71.19813104905997
11,3,,144,31238,,121.61954022988505,122.06781609195401,289.5685823754789,0.8055555555555556,0.1111111111111111,0.6944444444444444,0.19444444444444445,36,69.146552276074
12,3,,144,11215,,78.49076479076479,80.5089466089466,135.30743145743148,0.6875,0.28125,0.40625,0.3125,32,171.1992866696389
12,1,,144,1186,197.47619047619048,197.47619047619048,197.47619047619048,197.47619047619048,0.75,0.75,0.0,0.25,4,202.36087689713324
12,2,,144,12886,,51.790388007054666,56.534435626102294,161.6615961199294,0.6,0.13333333333333333,0.4666666666666667,0.4,30,139.6864814527394
12,4,,144,8228,,71.54306310759598,71.54306310759598,103.13933926511783,0.68,0.4,0.28,0.32,25,182.30432668935342
12,5,,144,6152,,75.33873626373625,75.33873626373625,98.16245421245421,0.52,0.36,0.16,0.48,25,243.82314694408322
12,6,,144,7869,,53.052789224664224,53.052789224664224,113.00230845543346,0.5333333333333333,0.23333333333333334,0.3,0.4666666666666667,30,228.74571101791844
12,7,,144,4310,,31.355208333333334,32.26145833333334,116.1704861111111,0.24242424242424243,0.0,0.24242424242424243,0.7575757575757576,33,459.3967517401393
11,2,,145,17047,,67.58223443223443,67.58223443223443,190.07582417582415,0.8125,0.1875,0.625,0.1875,32,112.62978823253358
11,3,,145,9760,,71.24419191919192,71.24419191919192,117.81085858585858,0.6111111111111112,0.2777777777777778,0.3333333333333333,0.3888888888888889,36,221.31147540983605
11,4,,145,5954,,49.92299107142857,49.92299107142857,95.27886904761905,0.5714285714285714,0.39285714285714285,0.17857142857142858,0.42857142857142855,28,282.163251595566
11,5,,145,8736,,56.24369047619048,60.35035714285715,91.05261904761905,0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,30,206.04395604395603
12,2,,145,10460,,44.3848171152519,45.26525189786059,99.61866804692893,0.7666666666666667,0.2,0.5666666666666667,0.23333333333333334,30,172.08413001912044
12,1,,145,1120,,58.3720238095238,58.3720238095238,81.18452380952381,1.0,0.75,0.25,0.0,4,214.28571428571428
12,3,,145,5145,,57.69885912698413,58.82385912698413,88.2140376984127,0.5,0.3125,0.1875,0.5,32,373.1778425655977
12,4,,145,7448,,56.84057734204792,58.63316993464053,104.22445533769064,0.72,0.32,0.4,0.28,25,201.39634801288935
12,5,,145,4076,,61.64174107142857,63.67507440476191,75.2250744047619,0.64,0.4,0.24,0.36,25,368.00785083415116
12,6,,145,5694,,41.86839896214896,41.86839896214896,80.20856990231991,0.5333333333333333,0.23333333333333334,0.3,0.4666666666666667,30,316.1222339304531
12,7,,145,6561,,51.38125763125764,51.38125763125764,115.53479853479854,0.3939393939393939,0.06060606060606061,0.3333333333333333,0.6060606060606061,33,301.7832647462277
11,2,,146,16792,,65.85233990147783,69.74199507389163,182.54585385878488,0.90625,0.25,0.65625,0.09375,32,114.34016198189613
11,1,,146,772,,36.38095238095238,36.38095238095238,78.85714285714286,1.0,0.0,1.0,0.0,2,155.440414507772
11,3,,146,11272,,59.705555555555556,59.705555555555556,98.06329966329965,0.9166666666666666,0.4444444444444444,0.4722222222222222,0.08333333333333333,36,191.625266146203
11,4,,146,9242,,69.70522486772487,70.9916832010582,110.22096560846562,0.8571428571428571,0.35714285714285715,0.5,0.14285714285714285,28,181.7788357498377
11,5,,146,8003,,54.086471861471864,54.086471861471864,88.87835497835498,0.7333333333333333,0.3,0.43333333333333335,0.26666666666666666,30,224.91565662876422
11,6,,146,9615,,51.06479591836735,52.151530612244905,104.27712585034013,0.8,0.2857142857142857,0.5142857142857142,0.2,35,218.408736349454
11,7,,146,8717,,56.99372710622711,58.9135989010989,94.85416666666667,0.7222222222222222,0.3333333333333333,0.3888888888888889,0.2777777777777778,36,247.7916714465986
12,2,,146,18260,,51.748589065255736,51.748589065255736,160.58891828336274,0.9,0.16666666666666666,0.7333333333333333,0.1,30,98.5761226725082
12,3,,146,5925,,43.924537037037034,49.66064814814815,104.76765873015873,0.5625,0.1875,0.375,0.4375,32,324.05063291139237
12,4,,146,8318,,56.78424036281179,56.78424036281179,108.99873282646392,0.84,0.2,0.64,0.16,25,180.33181053137773
12,5,,146,9932,,39.8546176046176,40.26939033189033,80.91506132756133,0.88,0.28,0.6,0.12,25,151.02698348771648
12,6,,146,9674,,51.21518563740785,52.41888934111156,87.2860150137928,0.9,0.36666666666666664,0.5333333333333333,0.1,30,186.06574322927435
12,7,,146,9072,,53.978663003663,58.212637362637366,116.88315018315019,0.7878787878787878,0.18181818181818182,0.6060606060606061,0.21212121212121213,33,218.25396825396828
11,3,,147,11353,,85.20185185185187,90.26518518518519,124.66203703703702,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,36,190.25808156434425
11,1,,147,472,56.19047619047619,56.19047619047619,56.19047619047619,56.19047619047619,1.0,1.0,0.0,0.0,2,254.23728813559325
11,2,,147,6109,,63.669799498746876,63.669799498746876,83.90476190476191,0.59375,0.375,0.21875,0.40625,32,314.2903912260599
11,4,,147,6349,,74.1080200501253,74.1080200501253,98.26503759398496,0.6785714285714286,0.39285714285714285,0.2857142857142857,0.32142857142857145,28,264.6085997794928
11,5,,147,13110,,50.32584325396825,50.32584325396825,126.32435515873016,0.8,0.13333333333333333,0.6666666666666666,0.2,30,137.29977116704808
11,6,,147,11406,,58.5595238095238,58.5595238095238,108.25385878489327,0.8285714285714286,0.37142857142857144,0.45714285714285713,0.17142857142857143,35,184.1136244082062
12,2,,147,15597,,57.06974603174603,57.92974603174603,152.4314285714286,0.8333333333333334,0.26666666666666666,0.5666666666666667,0.16666666666666666,30,115.40680900173112
12,1,,147,2579,,27.892857142857142,27.892857142857142,190.96428571428572,0.5,0.25,0.25,0.5,4,93.05932531989143
12,3,,147,6898,,55.787757936507944,55.787757936507944,96.48025793650794,0.625,0.25,0.375,0.375,32,278.3415482748623
12,4,,147,10644,,99.8408742444346,100.0171900339083,132.78529411764706,0.76,0.4,0.36,0.24,25,140.92446448703495
12,5,,147,7673,,57.099081035923135,58.116624895572265,87.55814536340853,0.76,0.32,0.44,0.24,25,195.4906816108432
12,6,,147,6514,,51.30016958350292,53.744614027947364,84.73215981549316,0.6,0.26666666666666666,0.3333333333333333,0.4,30,276.32790911882097
11,2,,148,13359,,57.94506172839506,58.44506172839506,149.19475308641975,0.84375,0.21875,0.625,0.15625,32,143.7233325847743
11,1,,148,452,,27.452380952380956,27.452380952380956,41.523809523809526,1.0,0.5,0.5,0.0,2,265.4867256637168
11,3,,148,13170,,51.23468013468013,52.09831649831649,113.38417508417508,0.9166666666666666,0.19444444444444445,0.7222222222222222,0.08333333333333333,36,164.00911161731207
11,4,,148,12290,,56.972584541062794,60.25640096618357,132.9210835058661,0.8214285714285714,0.14285714285714285,0.6785714285714286,0.17857142857142858,28,136.6965012205045
11,5,,148,11048,,38.57351190476191,40.09335317460318,108.91522817460317,0.8,0.2,0.6,0.2,30,162.92541636495292
11,6,,148,5832,,30.387797619047618,32.318353174603175,55.688789682539685,0.6857142857142857,0.22857142857142856,0.45714285714285713,0.3142857142857143,35,360.082304526749
12,2,,148,15121,,38.40473356009071,42.214257369614515,126.96434240362812,0.9333333333333333,0.06666666666666667,0.8666666666666667,0.06666666666666667,30,119.03974604854176
12,1,,148,1315,,22.043650793650794,22.043650793650794,94.0436507936508,0.75,0.0,0.75,0.25,4,182.50950570342206
12,3,,148,14640,,42.01898412698413,42.58565079365079,154.29361904761905,0.78125,0.0625,0.71875,0.21875,32,131.14754098360655
12,4,,148,11016,,54.50322128851541,55.103221288515414,148.07452253628728,0.88,0.2,0.68,0.12,25,136.16557734204795
12,5,,148,5117,,29.701545530492904,30.069966583124483,50.22769423558898,0.76,0.32,0.44,0.24,25,293.140512018761
12,6,,148,6691,,38.769386786053445,40.46145027811694,75.37761497761498,0.6,0.2,0.4,0.4,30,269.018083993424
12,7,,148,5060,,48.32533068783069,48.32533068783069,70.13789682539681,0.5454545454545454,0.24242424242424243,0.30303030303030304,0.45454545454545453,33,391.304347826087
11,2,,149,12273,,56.17088744588745,60.35270562770563,138.46785714285716,0.6875,0.1875,0.5,0.3125,32,156.44096797848937
11,1,,149,2389,,8.571428571428571,8.571428571428571,341.2857142857143,0.5,0.0,0.5,0.5,2,50.23022185014651
11,3,,149,8031,,51.55088888888889,52.19088888888889,86.694,0.6944444444444444,0.3055555555555556,0.3888888888888889,0.3055555555555556,36,268.957788569294
11,4,,149,7766,,49.72832080200501,51.60300751879699,110.32873851294902,0.6785714285714286,0.17857142857142858,0.5,0.32142857142857145,28,216.32758176667525
11,5,,149,7775,,28.17295918367347,30.504024943310657,78.43656462585034,0.7,0.2,0.5,0.3,30,231.51125401929258
11,6,,149,4742,,36.24833333333333,40.775,78.63166666666669,0.5714285714285714,0.17142857142857143,0.4,0.42857142857142855,35,442.8511176718684
12,2,,149,4882,,43.202248677248676,43.202248677248676,60.18095238095238,0.6,0.36666666666666664,0.23333333333333334,0.4,30,368.70135190495705
12,1,,149,1597,,82.25595238095238,90.25595238095238,123.16666666666667,1.0,0.25,0.75,0.0,4,150.28177833437695
12,3,,149,4392,,46.473872180451124,47.61597744360902,62.808959899749375,0.59375,0.40625,0.1875,0.40625,32,437.1584699453552
12,4,,149,12788,,47.76620448179271,49.34581232492997,149.3630742296919,0.8,0.24,0.56,0.2,25,117.2974663747263
12,5,,149,3726,,23.415026455026457,24.82137566137566,47.428042328042324,0.6,0.28,0.32,0.4,25,402.5764895330112
11,3,,150,7282,,69.67248677248678,69.67248677248678,100.29550264550264,0.5833333333333334,0.3333333333333333,0.25,0.4166666666666667,36,296.62180719582534
11,2,,150,8268,,64.47005012531329,65.33320802005014,118.11190476190477,0.59375,0.25,0.34375,0.40625,32,232.22060957910014
11,1,,150,1344,,50.16666666666667,50.16666666666667,136.85714285714286,1.0,0.0,1.0,0.0,2,89.28571428571428
11,4,,150,16201,,69.15229076479076,69.15229076479076,200.1446067821068,0.7857142857142857,0.25,0.5357142857142857,0.21428571428571427,28,103.69730263563977
11,5,,150,6747,,54.34654761904763,54.34654761904763,67.26428571428573,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,30,266.7852378835038
11,6,,150,10451,,80.53852040816328,81.80637755102042,104.20008503401361,0.8,0.5428571428571428,0.2571428571428571,0.2,35,200.93770931011386
11,7,,150,4872,,62.8984693877551,62.8984693877551,92.99370748299319,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.6111111111111112,36,443.3497536945813
12,3,,150,10395,,61.112974465148376,61.112974465148376,121.57139406487234,0.71875,0.3125,0.40625,0.28125,32,184.7041847041847
12,2,,150,19816,,66.70314723590585,66.70314723590585,161.42487684729065,0.9666666666666667,0.23333333333333334,0.7333333333333333,0.03333333333333333,30,90.83568833266048
12,4,,150,11077,,68.2653781512605,68.2653781512605,147.8618137254902,0.8,0.2,0.6,0.2,25,135.4157262796786
12,5,,150,8529,,44.02193362193362,44.02193362193362,76.86239177489178,0.88,0.4,0.48,0.12,25,175.87055926837849
12,6,,150,8402,,53.67435316006744,53.67435316006744,86.2011890226176,0.7,0.4,0.3,0.3,30,214.23470602237566
12,7,,150,7433,,66.7297385620915,66.7297385620915,110.17369281045752,0.5151515151515151,0.2727272727272727,0.24242424242424243,0.48484848484848486,33,266.3796582806404
11,3,,151,8431,,54.09299516908213,54.09299516908213,93.40917874396135,0.6388888888888888,0.2777777777777778,0.3611111111111111,0.3611111111111111,36,256.1973668603962
11,2,,151,10738,,62.51715167548501,63.702336860670194,108.94969135802468,0.84375,0.40625,0.4375,0.15625,32,178.80424660085677
11,4,,151,12739,,56.81386800334169,56.81386800334169,151.99653299916457,0.6785714285714286,0.14285714285714285,0.5357142857142857,0.32142857142857145,28,131.8784833974409
11,5,,151,14497,,54.720904761904755,56.256904761904764,113.66947619047617,0.8333333333333334,0.23333333333333334,0.6,0.16666666666666666,30,124.16362005932262
11,1,,151,979,,24.523809523809526,24.523809523809526,79.73809523809524,1.0,0.5,0.5,0.0,2,122.57405515832481
12,2,,151,21934,,51.22091836734695,52.792346938775516,195.88024376417235,0.9333333333333333,0.13333333333333333,0.8,0.06666666666666667,30,82.06437494301085
12,3,,151,6636,,50.46885964912281,52.34605263157895,93.8203007518797,0.59375,0.3125,0.28125,0.40625,32,289.3309222423146
12,4,,151,5254,,45.73407738095238,45.73407738095238,91.74955357142856,0.64,0.28,0.36,0.36,25,285.4967643700038
12,1,,151,918,286.875,286.875,286.875,286.875,0.5,0.5,0.0,0.5,4,261.437908496732
