,file,line,tokens,subject,duration,nSFD,nFFD,nGD,nTT,PrF,Pr1,Pr2,PrS,length,wpm
0,11,12,,001,3556,,32.91448412698413,32.91448412698413,100.32876984126983,3.0,0.5,2.5,-2.0,0,0
1,11,13,,001,1585,,53.779999999999994,53.779999999999994,73.11333333333334,2.5,2.0,0.5,-1.5,0,0
2,11,2,,001,4013,,52.490136054421775,52.490136054421775,136.86190476190478,3.5,0.5,3.0,-2.5,0,0
3,11,3,,001,2598,,61.33333333333333,61.33333333333333,123.91666666666666,3.5,0.5,3.0,-2.5,0,0
4,11,4,,001,2205,,49.544444444444444,49.544444444444444,98.36666666666667,3.0,1.0,2.0,-2.0,0,0
5,11,5,,001,2368,,88.98333333333332,88.98333333333332,165.87499999999997,2.5,0.0,2.5,-1.5,0,0
6,11,6,,001,4347,,77.35000000000001,77.35000000000001,142.89696969696968,5.5,1.0,4.5,-4.5,0,0
7,11,7,,001,3935,,40.599999999999994,40.599999999999994,150.4188888888889,2.5,0.0,2.5,-1.5,0,0
8,11,8,,001,5556,,117.44333333333334,117.44333333333334,210.89666666666668,5.0,1.5,3.5,-4.0,0,0
9,11,9,,001,3048,,68.4095238095238,68.4095238095238,130.21904761904764,3.5,0.5,3.0,-2.5,0,0
10,11,10,,001,2298,,46.69642857142857,46.69642857142857,74.67857142857143,3.5,1.5,2.0,-2.5,0,0
11,11,11,,001,2201,,124.6704761904762,124.6704761904762,200.52380952380952,2.5,1.0,1.5,-1.5,0,0
12,11,14,,001,1361,,38.859047619047615,38.859047619047615,45.28190476190476,2.5,1.5,1.0,-1.5,0,0
13,11,15,,001,1918,,43.97539682539682,43.97539682539682,80.14206349206349,3.0,1.5,1.5,-2.0,0,0
14,11,16,,001,1919,,32.852380952380955,32.852380952380955,59.396428571428565,2.5,1.0,1.5,-1.5,0,0
15,11,17,,001,1305,,69.57333333333332,69.57333333333332,79.64,2.5,2.0,0.5,-1.5,0,0
16,11,18,,001,1284,,46.40555555555556,46.40555555555556,50.93333333333334,3.0,2.5,0.5,-2.0,0,0
17,11,20,,001,2604,,47.224107142857136,47.224107142857136,74.14553571428571,4.0,1.5,2.5,-3.0,0,0
18,11,19,,001,999,79.00833333333333,79.00833333333333,79.00833333333333,79.00833333333333,2.0,2.0,0.0,-1.0,0,0
19,11,21,,001,1686,,51.49801587301587,51.49801587301587,75.92857142857143,3.0,1.5,1.5,-2.0,0,0
20,11,22,,001,1326,57.92857142857143,57.92857142857143,57.92857142857143,57.92857142857143,3.5,3.5,0.0,-2.5,0,0
21,11,23,,001,1631,,61.3125,61.3125,133.29166666666669,2.0,0.0,2.0,-1.0,0,0
22,11,24,,001,1965,,45.25138888888889,45.25138888888889,76.11666666666666,3.0,1.5,1.5,-2.0,0,0
23,11,25,,001,1808,,55.7295918367347,55.7295918367347,69.20578231292517,3.5,2.5,1.0,-2.5,0,0
24,11,1,,001,1263,,44.57142857142857,44.57142857142857,109.92857142857143,1.0,0.5,0.5,0.0,0,0
25,12,2,,001,2799,,43.36190476190476,43.36190476190476,89.13968253968254,1.75,1.0,0.75,-0.75,0,0
26,12,1,,001,1268,,82.78571428571429,82.78571428571429,119.71428571428572,0.5,0.25,0.25,0.5,0,0
27,12,3,,001,3317,,48.73639455782313,48.73639455782313,107.34523809523809,1.75,0.5,1.25,-0.75,0,0
28,12,4,,001,5679,,57.25714285714286,57.25714285714286,207.9136054421769,1.75,0.0,1.75,-0.75,0,0
29,12,5,,001,5042,,48.49791666666667,48.49791666666667,168.13333333333333,2.0,0.0,2.0,-1.0,0,0
30,12,6,,001,1509,,45.03486394557823,45.03486394557823,49.463435374149654,1.75,1.5,0.25,-0.75,0,0
31,12,7,,001,2237,,59.41875,59.41875,95.775,2.0,1.0,1.0,-1.0,0,0
32,12,8,,001,2344,,61.037499999999994,61.037499999999994,91.8125,2.0,1.25,0.75,-1.0,0,0
33,12,9,,001,1500,,54.15,54.15,91.61666666666666,1.25,0.75,0.5,-0.25,0,0
34,12,10,,001,3361,,66.04444444444444,66.04444444444444,137.84074074074076,2.25,1.0,1.25,-1.25,0,0
35,12,12,,001,2315,,40.23921568627451,40.23921568627451,72.10392156862746,0.75,0.25,0.5,0.25,0,0
36,12,11,,001,1676,,71.86309523809524,71.86309523809524,99.70833333333333,1.5,1.0,0.5,-0.5,0,0
37,12,13,,001,1212,,15.778571428571428,15.778571428571428,47.17142857142857,0.5,0.0,0.5,0.5,0,0
38,12,14,,001,2405,,45.8734126984127,45.8734126984127,66.64126984126985,1.75,1.0,0.75,-0.75,0,0
39,12,15,,001,1405,,41.29333333333334,41.29333333333334,56.21333333333333,1.25,0.75,0.5,-0.25,0,0
40,12,16,,001,2847,,32.979166666666664,32.979166666666664,76.81944444444444,1.5,0.25,1.25,-0.5,0,0
41,12,17,,001,2480,,41.785714285714285,41.785714285714285,92.94642857142857,1.0,0.25,0.75,0.0,0,0
42,12,18,,001,4159,,61.42549857549858,61.42549857549858,116.4542735042735,1.5,0.25,1.25,-0.5,0,0
43,12,19,,001,4729,,47.4,47.4,171.29285714285717,1.5,0.0,1.5,-0.5,0,0
44,12,20,,001,3816,,47.64970238095238,47.64970238095238,104.23244047619048,2.0,0.5,1.5,-1.0,0,0
45,12,21,,001,3282,,68.52962962962962,68.52962962962962,147.36296296296297,2.25,1.25,1.0,-1.25,0,0
46,12,23,,001,1298,,90.61458333333333,90.61458333333333,97.05208333333333,1.0,0.75,0.25,0.0,0,0
47,12,24,,001,1894,,75.26666666666667,75.26666666666667,92.91666666666667,1.5,0.75,0.75,-0.5,0,0
48,12,25,,001,1766,,65.1765873015873,65.1765873015873,87.84325396825398,1.5,1.0,0.5,-0.5,0,0
49,11,2,,002,2647,,52.89761904761905,52.89761904761905,98.41428571428573,3.0,1.0,2.0,-2.0,0,0
50,11,3,,002,977,,57.1875,57.1875,64.77083333333334,2.0,1.5,0.5,-1.0,0,0
51,11,4,,002,988,,59.48888888888889,59.48888888888889,69.95555555555556,1.5,1.0,0.5,-0.5,0,0
52,11,5,,002,198,99.0,99.0,99.0,99.0,0.5,0.5,0.0,0.5,0,0
53,11,6,,002,1615,,82.70625,82.70625,88.66458333333334,4.0,3.5,0.5,-3.0,0,0
54,11,7,,002,1583,,49.779999999999994,49.779999999999994,60.02444444444444,2.5,2.0,0.5,-1.5,0,0
55,11,8,,002,2348,,65.77777777777779,65.77777777777779,131.29444444444445,3.0,0.5,2.5,-2.0,0,0
56,11,10,,002,2313,,99.89583333333333,99.89583333333333,148.6597222222222,3.0,1.5,1.5,-2.0,0,0
57,11,11,,002,1033,,130.66666666666666,130.66666666666666,186.33333333333334,1.5,1.0,0.5,-0.5,0,0
58,11,12,,002,2021,,36.632936507936506,36.632936507936506,57.321825396825396,2.5,1.0,1.5,-1.5,0,0
59,11,13,,002,1147,,60.25,60.25,68.65,2.0,1.5,0.5,-1.0,0,0
60,11,14,,002,3582,,78.77333333333334,78.77333333333334,147.42095238095237,2.5,0.5,2.0,-1.5,0,0
61,11,15,,002,3108,,73.87301587301586,73.87301587301586,105.7361111111111,3.0,2.0,1.0,-2.0,0,0
62,11,16,,002,2614,,73.72123015873015,73.72123015873015,134.66369047619048,3.0,0.5,2.5,-2.0,0,0
63,11,18,,002,2136,,67.5,67.5,79.90625,4.0,3.0,1.0,-3.0,0,0
64,11,19,,002,1528,,123.9375,123.9375,146.9375,2.0,1.5,0.5,-1.0,0,0
65,11,20,,002,1336,,54.86785714285714,54.86785714285714,65.46785714285714,2.0,1.5,0.5,-1.0,0,0
66,11,22,,002,2139,,63.27499999999999,63.27499999999999,81.95833333333333,4.0,3.0,1.0,-3.0,0,0
67,11,21,,002,684,142.5,142.5,142.5,142.5,1.0,1.0,0.0,0.0,0,0
68,11,23,,002,1482,,75.56190476190476,75.56190476190476,87.27857142857144,2.5,1.5,1.0,-1.5,0,0
69,11,24,,002,2825,,72.60833333333332,72.60833333333332,141.785,2.5,1.0,1.5,-1.5,0,0
70,11,25,,002,230,76.66666666666667,76.66666666666667,76.66666666666667,76.66666666666667,0.5,0.5,0.0,0.5,0,0
71,11,17,,002,307,61.4,61.4,61.4,61.4,0.5,0.5,0.0,0.5,0,0
72,12,13,,002,3332,,45.6031746031746,45.6031746031746,114.82222222222224,0.75,0.25,0.5,0.25,0,0
73,12,2,,002,2935,,61.0047619047619,61.0047619047619,89.46666666666667,1.75,1.0,0.75,-0.75,0,0
74,12,3,,002,3430,,56.87925170068028,56.87925170068028,121.99659863945578,1.75,0.25,1.5,-0.75,0,0
75,12,4,,002,4136,,50.47698412698412,50.47698412698412,152.70000000000002,1.5,0.0,1.5,-0.5,0,0
76,12,5,,002,3145,,56.2875,56.2875,101.85208333333333,2.0,0.75,1.25,-1.0,0,0
77,12,6,,002,3747,,60.149801587301575,60.149801587301575,179.02083333333334,1.5,0.0,1.5,-0.5,0,0
78,12,7,,002,2656,,73.83333333333334,73.83333333333334,100.18958333333333,2.0,1.0,1.0,-1.0,0,0
79,12,8,,002,3048,,51.962500000000006,51.962500000000006,98.9875,2.0,0.75,1.25,-1.0,0,0
80,12,9,,002,1995,,49.21111111111111,49.21111111111111,95.62777777777777,1.25,0.5,0.75,-0.25,0,0
81,12,10,,002,6562,,85.14074074074075,85.14074074074075,236.36481481481482,2.25,0.5,1.75,-1.25,0,0
82,12,11,,002,4113,,89.78769841269843,89.78769841269843,244.19841269841268,1.5,0.0,1.5,-0.5,0,0
83,12,12,,002,7334,,81.56544117647059,81.56544117647059,238.99264705882354,1.0,0.0,1.0,0.0,0,0
84,12,14,,002,5987,,67.32314814814815,67.32314814814815,171.05586419753087,2.25,0.25,2.0,-1.25,0,0
85,12,15,,002,1806,,64.06,64.06,102.80999999999999,1.25,0.75,0.5,-0.25,0,0
86,12,16,,002,7262,,36.88194444444445,36.88194444444445,183.55555555555557,1.5,0.25,1.25,-0.5,0,0
87,12,17,,002,2210,,47.476190476190474,47.476190476190474,92.32738095238095,1.0,0.25,0.75,0.0,0,0
88,12,18,,002,6818,,56.071709401709406,56.071709401709406,196.05649572649574,1.25,0.0,1.25,-0.25,0,0
89,12,19,,002,3598,,60.44285714285715,60.44285714285715,116.42619047619048,1.5,0.5,1.0,-0.5,0,0
90,11,10,,003,2315,,109.15625,109.15625,138.625,2.0,0.5,1.5,-1.0,0,0
91,11,11,,003,3419,,78.22857142857144,78.22857142857144,311.46666666666664,1.5,0.0,1.5,-0.5,0,0
92,11,12,,003,2491,,52.7316798941799,52.7316798941799,82.24298941798942,3.0,1.5,1.5,-2.0,0,0
93,11,13,,003,1427,,53.56666666666666,53.56666666666666,101.28888888888889,1.5,0.5,1.0,-0.5,0,0
94,11,7,,003,1578,,53.59259259259259,53.59259259259259,78.96296296296296,1.5,0.5,1.0,-0.5,0,0
95,11,2,,003,3814,,117.5047619047619,117.5047619047619,289.23809523809524,3.0,1.5,1.5,-2.0,0,0
96,11,3,,003,3973,,68.05555555555556,68.05555555555556,180.3888888888889,3.0,1.0,2.0,-2.0,0,0
97,11,1,,003,11778,,96.97619047619048,96.97619047619048,1665.0,1.0,0.0,1.0,0.0,0,0
98,11,4,,003,2473,,131.7722222222222,131.7722222222222,143.98055555555555,3.0,2.5,0.5,-2.0,0,0
99,11,5,,003,1277,177.33333333333334,177.33333333333334,177.33333333333334,177.33333333333334,2.0,2.0,0.0,-1.0,0,0
100,11,6,,003,2224,,98.875,98.875,144.25,2.0,1.5,0.5,-1.0,0,0
101,11,8,,003,2195,,113.63333333333335,113.63333333333335,128.1,2.5,2.0,0.5,-1.5,0,0
102,11,9,,003,2126,,221.17083333333332,221.17083333333332,244.25416666666666,2.0,1.5,0.5,-1.0,0,0
103,11,14,,003,1434,,43.133333333333326,43.133333333333326,81.5111111111111,1.5,0.5,1.0,-0.5,0,0
104,11,15,,003,1657,,40.97857142857143,40.97857142857143,96.16904761904762,1.5,0.5,1.0,-0.5,0,0
105,11,16,,003,1594,,29.214285714285715,29.214285714285715,60.375,2.0,1.0,1.0,-1.0,0,0
106,11,17,,003,1294,,106.9,106.9,157.06666666666666,1.0,0.5,0.5,0.0,0,0
107,11,19,,003,1842,,138.79166666666666,138.79166666666666,154.58333333333331,2.0,1.5,0.5,-1.0,0,0
108,11,18,,003,426,71.0,71.0,71.0,71.0,0.5,0.5,0.0,0.5,0,0
109,11,20,,003,862,,56.65,56.65,67.56666666666666,1.5,1.0,0.5,-0.5,0,0
110,11,21,,003,1791,,58.36190476190476,58.36190476190476,91.8452380952381,2.5,1.0,1.5,-1.5,0,0
111,11,22,,003,495,58.83333333333333,58.83333333333333,58.83333333333333,58.83333333333333,1.0,1.0,0.0,0.0,0,0
112,11,23,,003,585,88.75,88.75,88.75,88.75,1.0,1.0,0.0,0.0,0,0
113,11,24,,003,1985,,82.95833333333333,82.95833333333333,102.36458333333333,2.0,1.5,0.5,-1.0,0,0
114,11,25,,003,1909,,96.58630952380952,96.58630952380952,122.67559523809523,2.0,1.0,1.0,-1.0,0,0
115,12,7,,003,1274,,41.30833333333333,41.30833333333333,77.14166666666667,1.5,1.0,0.5,-0.5,0,0
116,12,2,,003,4495,,29.148148148148152,29.148148148148152,120.82962962962962,1.5,0.5,1.0,-0.5,0,0
117,12,1,,003,13036,,166.54464285714286,166.54464285714286,871.8303571428571,1.0,0.0,1.0,0.0,0,0
118,12,3,,003,3019,,103.23809523809524,103.23809523809524,205.67559523809527,1.0,0.25,0.75,0.0,0,0
119,12,4,,003,1904,,56.11626984126983,56.11626984126983,75.17579365079365,1.5,1.0,0.5,-0.5,0,0
120,12,5,,003,328,109.33333333333333,109.33333333333333,109.33333333333333,109.33333333333333,0.25,0.25,0.0,0.75,0,0
121,12,6,,003,1266,,45.74285714285715,45.74285714285715,78.2095238095238,1.25,1.0,0.25,-0.25,0,0
122,12,8,,003,585,49.53333333333333,49.53333333333333,49.53333333333333,49.53333333333333,0.75,0.75,0.0,0.25,0,0
123,12,9,,003,882,47.104166666666664,47.104166666666664,47.104166666666664,47.104166666666664,1.0,1.0,0.0,0.0,0,0
124,12,10,,003,1207,,46.13333333333333,46.13333333333333,83.21666666666667,1.0,0.75,0.25,0.0,0,0
125,12,11,,003,595,62.5,62.5,62.5,62.5,0.75,0.75,0.0,0.25,0,0
126,12,12,,003,1664,,11.661764705882353,11.661764705882353,44.80294117647058,0.5,0.0,0.5,0.5,0,0
127,12,13,,003,1350,,16.72142857142857,16.72142857142857,59.471428571428575,0.5,0.0,0.5,0.5,0,0
128,12,14,,003,1456,,48.81296296296296,48.81296296296296,59.42407407407408,1.5,1.25,0.25,-0.5,0,0
129,12,15,,003,1433,,59.06666666666666,59.06666666666666,121.72222222222221,0.75,0.0,0.75,0.25,0,0
130,12,16,,003,1012,,22.458333333333332,22.458333333333332,58.98611111111111,0.75,0.25,0.5,0.25,0,0
131,12,17,,003,1341,,38.238095238095234,38.238095238095234,67.35714285714286,0.75,0.25,0.5,0.25,0,0
132,12,18,,003,1116,,31.571153846153848,31.571153846153848,66.69615384615385,1.0,0.75,0.25,0.0,0,0
133,12,19,,003,621,,26.714285714285715,26.714285714285715,88.71428571428571,0.25,0.0,0.25,0.75,0,0
134,12,20,,003,909,,65.47619047619048,65.47619047619048,92.83333333333334,0.5,0.25,0.25,0.5,0,0
135,12,21,,003,1441,,49.0125,49.0125,74.5625,1.0,0.5,0.5,0.0,0,0
136,12,22,,003,469,,23.161111111111108,23.161111111111108,31.827777777777772,0.75,0.5,0.25,0.25,0,0
137,12,24,,003,276,34.5,34.5,34.5,34.5,0.5,0.5,0.0,0.5,0,0
138,12,25,,003,1490,,37.75992063492063,37.75992063492063,78.0218253968254,1.5,1.0,0.5,-0.5,0,0
139,11,5,,004,1639,,59.725,59.725,86.1,2.5,1.0,1.5,-1.5,0,0
140,11,2,,004,5265,,61.82993197278912,61.82993197278912,217.37278911564627,3.5,1.5,2.0,-2.5,0,0
141,11,3,,004,2806,,50.125,50.125,112.375,3.0,1.5,1.5,-2.0,0,0
142,11,1,,004,222,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,0.5,0.5,0.0,0.5,0,0
143,11,4,,004,2141,,73.01666666666667,73.01666666666667,98.89523809523811,3.5,2.0,1.5,-2.5,0,0
144,11,6,,004,1568,72.37708333333333,72.37708333333333,72.37708333333333,72.37708333333333,4.0,4.0,0.0,-3.0,0,0
145,11,7,,004,1563,,37.05333333333333,37.05333333333333,64.52666666666667,2.5,1.0,1.5,-1.5,0,0
146,11,8,,004,3576,,49.68958333333333,49.68958333333333,110.06458333333333,4.0,2.0,2.0,-3.0,0,0
147,11,9,,004,2212,,56.478571428571435,56.478571428571435,98.76428571428572,3.5,2.0,1.5,-2.5,0,0
148,11,10,,004,1329,,48.93958333333333,48.93958333333333,66.18958333333333,2.0,1.0,1.0,-1.0,0,0
149,11,11,,004,1258,,97.14444444444445,97.14444444444445,145.16666666666666,1.5,0.5,1.0,-0.5,0,0
150,11,12,,004,1184,,60.13333333333333,60.13333333333333,100.23333333333333,1.5,0.5,1.0,-0.5,0,0
151,11,13,,004,2810,,105.4888888888889,105.4888888888889,151.16666666666666,3.0,1.5,1.5,-2.0,0,0
152,11,15,,004,1287,,64.42063492063492,64.42063492063492,95.56349206349206,1.5,0.5,1.0,-0.5,0,0
153,11,16,,004,2941,,85.79761904761905,85.79761904761905,128.80238095238096,2.5,1.0,1.5,-1.5,0,0
154,11,17,,004,1491,,82.10666666666665,82.10666666666665,103.76666666666665,2.5,1.5,1.0,-1.5,0,0
155,11,19,,004,1653,,70.64999999999999,70.64999999999999,87.32777777777778,3.0,2.0,1.0,-2.0,0,0
156,11,20,,004,4018,,60.19761904761905,60.19761904761905,120.83303571428571,4.0,1.0,3.0,-3.0,0,0
157,11,21,,004,1364,,72.77083333333334,72.77083333333334,108.10416666666666,2.0,1.0,1.0,-1.0,0,0
158,11,23,,004,1817,,71.12380952380951,71.12380952380951,119.84285714285716,2.5,1.0,1.5,-1.5,0,0
159,11,22,,004,1745,,71.63888888888889,71.63888888888889,83.46666666666665,3.0,2.0,1.0,-2.0,0,0
160,11,24,,004,2731,,67.04583333333333,67.04583333333333,107.72361111111111,3.0,1.5,1.5,-2.0,0,0
161,11,25,,004,2838,,46.1,46.1,130.14761904761906,2.5,0.5,2.0,-1.5,0,0
162,12,2,,004,5953,,34.39333333333333,34.39333333333333,184.1,1.25,0.0,1.25,-0.25,0,0
163,12,1,,004,594,,27.76190476190476,27.76190476190476,67.95238095238095,0.5,0.0,0.5,0.5,0,0
164,12,4,,004,1932,,52.88650793650793,52.88650793650793,96.86269841269842,1.5,0.75,0.75,-0.5,0,0
165,12,3,,004,4764,,37.583333333333336,37.583333333333336,152.1768707482993,1.75,0.25,1.5,-0.75,0,0
166,12,6,,004,1303,,58.98095238095239,58.98095238095239,71.84761904761905,1.25,0.75,0.5,-0.25,0,0
167,12,5,,004,2255,,61.55714285714286,61.55714285714286,89.17619047619048,1.75,0.75,1.0,-0.75,0,0
168,12,7,,004,2085,,70.01,70.01,115.07000000000001,1.25,0.25,1.0,-0.25,0,0
169,12,8,,004,3516,,68.18333333333334,68.18333333333334,364.2833333333333,1.0,0.5,0.5,0.0,0,0
170,12,9,,004,1689,,63.138888888888886,63.138888888888886,126.91666666666667,0.75,0.0,0.75,0.25,0,0
171,12,10,,004,1268,78.41666666666666,78.41666666666666,78.41666666666666,78.41666666666666,1.25,1.25,0.0,-0.25,0,0
172,12,11,,004,3078,,90.69345238095238,90.69345238095238,153.48511904761904,2.0,1.25,0.75,-1.0,0,0
173,12,12,,004,1011,,17.673529411764704,17.673529411764704,26.448529411764707,0.5,0.25,0.25,0.5,0,0
174,12,13,,004,1036,,19.1,19.1,42.01428571428572,0.5,0.0,0.5,0.5,0,0
175,12,14,,004,2071,,44.839444444444446,44.839444444444446,78.01444444444444,1.25,0.5,0.75,-0.25,0,0
176,12,15,,004,2052,,55.529999999999994,55.529999999999994,79.77000000000001,1.25,0.5,0.75,-0.25,0,0
177,12,17,,004,1029,,27.063492063492063,27.063492063492063,45.42063492063492,0.75,0.25,0.5,0.25,0,0
178,12,16,,004,286,15.25,15.25,15.25,15.25,0.5,0.5,0.0,0.5,0,0
179,12,18,,004,2805,,55.71880341880342,55.71880341880342,86.2965811965812,1.25,0.5,0.75,-0.25,0,0
180,12,19,,004,2572,,60.73095238095238,60.73095238095238,104.56031746031748,1.5,0.75,0.75,-0.5,0,0
181,12,20,,004,1723,,68.86428571428571,68.86428571428571,74.29285714285713,1.5,1.25,0.25,-0.5,0,0
182,12,21,,004,2086,,50.81666666666666,50.81666666666666,105.35000000000001,1.5,1.0,0.5,-0.5,0,0
183,12,22,,004,1935,,52.15925925925925,52.15925925925925,60.19629629629629,1.5,1.0,0.5,-0.5,0,0
184,12,23,,004,4358,,82.69444444444444,82.69444444444444,224.7847222222222,1.5,0.5,1.0,-0.5,0,0
185,12,24,,004,2677,,62.925,62.925,203.6875,1.0,0.0,1.0,0.0,0,0
186,11,2,,005,4202,,75.89494047619047,75.89494047619047,161.28541666666666,4.0,1.5,2.5,-3.0,0,0
187,11,1,,005,1050,,62.85714285714286,62.85714285714286,100.14285714285714,1.0,0.5,0.5,0.0,0,0
188,11,3,,005,1190,,65.9375,65.9375,95.875,2.0,1.0,1.0,-1.0,0,0
189,11,4,,005,1825,,71.30238095238094,71.30238095238094,76.88809523809525,3.5,3.0,0.5,-2.5,0,0
190,11,5,,005,657,126.54166666666667,126.54166666666667,126.54166666666667,126.54166666666667,1.5,1.5,0.0,-0.5,0,0
191,11,6,,005,2314,,74.77777777777779,74.77777777777779,86.92592592592592,4.5,4.0,0.5,-3.5,0,0
192,11,7,,005,1882,,54.68749999999999,54.68749999999999,101.23611111111111,2.0,0.5,1.5,-1.0,0,0
193,11,8,,005,2544,,80.20714285714284,80.20714285714284,94.83571428571427,3.5,2.5,1.0,-2.5,0,0
194,11,9,,005,1477,,100.17999999999999,100.17999999999999,114.13,2.5,2.0,0.5,-1.5,0,0
195,11,10,,005,3268,,41.723333333333336,41.723333333333336,128.53333333333336,2.5,0.5,2.0,-1.5,0,0
196,11,12,,005,3604,,43.045502645502644,43.045502645502644,95.6142857142857,3.0,1.0,2.0,-2.0,0,0
197,11,11,,005,1160,,101.84444444444443,101.84444444444443,133.73333333333332,1.5,1.0,0.5,-0.5,0,0
198,11,13,,005,1066,87.99333333333333,87.99333333333333,87.99333333333333,87.99333333333333,2.5,2.5,0.0,-1.5,0,0
199,11,14,,005,2584,,90.90095238095238,90.90095238095238,118.8304761904762,2.5,1.5,1.0,-1.5,0,0
200,11,15,,005,1234,,39.43392857142857,39.43392857142857,61.08392857142857,2.0,1.0,1.0,-1.0,0,0
201,11,16,,005,1627,,79.07440476190476,79.07440476190476,101.44940476190477,2.0,1.0,1.0,-1.0,0,0
202,11,17,,005,195,65.0,65.0,65.0,65.0,0.5,0.5,0.0,0.5,0,0
203,11,18,,005,2659,,89.08333333333334,89.08333333333334,114.96875,4.0,3.0,1.0,-3.0,0,0
204,11,19,,005,2038,,71.9095238095238,71.9095238095238,97.43333333333332,3.5,2.5,1.0,-2.5,0,0
205,11,20,,005,2444,,61.42113095238095,61.42113095238095,70.9889880952381,4.0,3.0,1.0,-3.0,0,0
206,11,21,,005,1290,,59.70833333333333,59.70833333333333,93.04166666666666,2.0,1.5,0.5,-1.0,0,0
207,11,22,,005,3153,,73.34583333333333,73.34583333333333,137.97916666666666,4.0,2.5,1.5,-3.0,0,0
208,11,23,,005,2037,,63.05238095238095,63.05238095238095,140.35238095238094,2.5,1.0,1.5,-1.5,0,0
209,11,24,,005,4461,,58.967708333333334,58.967708333333334,160.69583333333333,4.0,2.0,2.0,-3.0,0,0
210,11,25,,005,4719,,72.59391534391534,72.59391534391534,147.73280423280423,4.5,2.5,2.0,-3.5,0,0
211,12,7,,005,1354,,49.40833333333333,49.40833333333333,70.04166666666667,1.5,1.0,0.5,-0.5,0,0
212,12,1,,005,264,,34.0,34.0,88.0,0.25,0.0,0.25,0.75,0,0
213,12,3,,005,2055,,71.1875,71.1875,165.5625,1.0,0.25,0.75,0.0,0,0
214,12,2,,005,5099,,39.82380952380952,39.82380952380952,199.76666666666665,1.75,0.0,1.75,-0.75,0,0
215,12,4,,005,1499,,62.05555555555555,62.05555555555555,159.5,0.75,0.25,0.5,0.25,0,0
216,12,5,,005,1025,,53.1,53.1,83.28333333333333,0.75,0.25,0.5,0.25,0,0
217,12,6,,005,1812,,63.72222222222222,63.72222222222222,85.23611111111111,1.5,0.75,0.75,-0.5,0,0
218,12,8,,005,667,,106.0,106.0,333.5,0.25,0.0,0.25,0.75,0,0
219,12,9,,005,428,,59.41666666666667,59.41666666666667,83.25,0.5,0.25,0.25,0.5,0,0
220,12,10,,005,2900,,70.59761904761903,70.59761904761903,126.01190476190477,1.75,0.5,1.25,-0.75,0,0
221,12,11,,005,2344,,55.72222222222223,55.72222222222223,251.3888888888889,0.75,0.0,0.75,0.25,0,0
222,12,12,,005,1422,,8.385294117647058,8.385294117647058,40.597058823529416,0.5,0.0,0.5,0.5,0,0
223,12,13,,005,614,,18.571428571428573,18.571428571428573,43.857142857142854,0.25,0.0,0.25,0.75,0,0
224,12,14,,005,3568,,52.42638888888889,52.42638888888889,113.50347222222221,2.0,1.25,0.75,-1.0,0,0
225,12,15,,005,685,,40.0,40.0,44.9,0.75,0.5,0.25,0.25,0,0
226,12,16,,005,1959,,26.319444444444446,26.319444444444446,66.7638888888889,0.75,0.5,0.25,0.25,0,0
227,12,17,,005,1614,,19.571428571428573,19.571428571428573,115.28571428571429,0.25,0.0,0.25,0.75,0,0
228,12,19,,005,1971,,48.33809523809524,48.33809523809524,133.74761904761903,1.25,0.5,0.75,-0.25,0,0
229,12,18,,005,2908,,51.53269230769231,51.53269230769231,108.82970085470086,1.0,0.25,0.75,0.0,0,0
230,12,20,,005,2878,,56.040476190476184,56.040476190476184,111.41190476190476,1.75,0.5,1.25,-0.75,0,0
231,12,21,,005,4657,,75.47142857142856,75.47142857142856,222.28571428571428,1.75,0.25,1.5,-0.75,0,0
232,12,22,,005,3053,,60.175000000000004,60.175000000000004,124.54444444444444,1.5,0.75,0.75,-0.5,0,0
233,12,23,,005,1750,,75.76666666666667,75.76666666666667,124.95,1.25,0.75,0.5,-0.25,0,0
234,12,25,,005,3086,,73.27210884353742,73.27210884353742,127.65476190476191,1.75,0.75,1.0,-0.75,0,0
235,12,24,,005,3399,,79.60208333333334,79.60208333333334,138.55208333333334,2.0,1.0,1.0,-1.0,0,0
236,11,9,,006,4448,,85.325,85.325,186.95625,4.0,1.0,3.0,-3.0,0,0
237,11,2,,006,2993,,80.09338624338625,80.09338624338625,98.77275132275132,4.5,3.0,1.5,-3.5,0,0
238,11,3,,006,2245,,72.0,72.0,103.13888888888887,3.0,2.0,1.0,-2.0,0,0
239,11,1,,006,975,,69.04761904761905,69.04761904761905,97.26190476190476,1.0,0.5,0.5,0.0,0,0
240,11,4,,006,3135,,62.773809523809526,62.773809523809526,116.46190476190476,3.5,1.5,2.0,-2.5,0,0
241,11,5,,006,3180,,74.86805555555554,74.86805555555554,143.43055555555557,3.0,1.0,2.0,-2.0,0,0
242,11,6,,006,3269,,82.59666666666666,82.59666666666666,101.02833333333334,5.0,2.5,2.5,-4.0,0,0
243,11,7,,006,2040,,38.71666666666666,38.71666666666666,83.8111111111111,2.5,1.0,1.5,-1.5,0,0
244,11,8,,006,3756,,85.90740740740742,85.90740740740742,134.41666666666666,4.5,2.5,2.0,-3.5,0,0
245,11,10,,006,2189,,78.41190476190476,78.41190476190476,88.60833333333333,3.5,2.5,1.0,-2.5,0,0
246,11,11,,006,4490,,90.06,90.06,290.86761904761903,2.5,0.5,2.0,-1.5,0,0
